Year,County,Surgery,# of Cases (ICD 10)
2018,Kern,Rectum,4
2018,Kern,Breast,25
2018,Kern,Stomach,1
2018,Kern,Pancreas,1
2018,Kern,Prostate,23
2018,Kern,Brain,5
2018,Kern,Colon,5
2018,Kern,Colon,19
2018,Kern,Liver,2
2018,Kern,Brain,4
2018,Kern,Stomach,1
2018,Kern,Prostate,17
2018,Kern,Rectum,17
2018,Kern,Breast,63
2018,Kern,Bladder,2
2018,Kern,Breast,8
2018,Kern,Colon,49
2018,Kern,Lung,3
2018,Kern,Prostate,40
2018,Kern,Pancreas,2
2018,Kern,Liver,2
2018,Kern,Stomach,5
2018,Kern,Rectum,16
2018,Kern,Brain,14
2018,Kern,Breast,200
2018,Kern,Lung,1
2018,Kern,Liver,1
2018,Kern,Breast,1
2018,Kern,Colon,4
2018,Kings,Esophagus,1
2018,Kings,Lung,1
2018,Kings,Prostate,5
2018,Kings,Colon,26
2018,Kings,Rectum,6
2018,Kings,Stomach,1
2018,Kings,Breast,34
2018,Lake,Colon,1
2018,Lake,Breast,1
2018,Lake,Rectum,3
2018,Lake,Colon,6
2018,Lake,Liver,2
2018,Los Angeles,Lung,10
2018,Los Angeles,Colon,37
2018,Los Angeles,Prostate,3
2018,Los Angeles,Rectum,6
2018,Los Angeles,Stomach,10
2018,Los Angeles,Breast,18
2018,Los Angeles,Liver,1
2018,Los Angeles,Rectum,8
2018,Los Angeles,Lung,3
2018,Los Angeles,Prostate,27
2018,Los Angeles,Pancreas,4
2018,Los Angeles,Colon,39
2018,Los Angeles,Breast,163
2018,Los Angeles,Brain,20
2018,Los Angeles,Liver,6
2018,Los Angeles,Stomach,3
2018,Los Angeles,Prostate,2
2018,Los Angeles,Rectum,4
2018,Los Angeles,Colon,7
2018,Los Angeles,Brain,1
2018,Los Angeles,Breast,19
2018,Los Angeles,Rectum,6
2018,Los Angeles,Prostate,4
2018,Los Angeles,Colon,16
2018,Los Angeles,Brain,2
2018,Los Angeles,Stomach,4
2018,Los Angeles,Breast,29
2018,Los Angeles,Stomach,2
2018,Los Angeles,Breast,26
2018,Los Angeles,Bladder,2
2018,Los Angeles,Rectum,4
2018,Los Angeles,Prostate,7
2018,Los Angeles,Colon,9
2018,Los Angeles,Prostate,2
2018,Los Angeles,Stomach,3
2018,Los Angeles,Rectum,5
2018,Los Angeles,Lung,4
2018,Los Angeles,Liver,6
2018,Los Angeles,Colon,22
2018,Los Angeles,Breast,81
2018,Los Angeles,Brain,10
2018,Los Angeles,Pancreas,1
2018,Los Angeles,Rectum,3
2018,Los Angeles,Lung,2
2018,Los Angeles,Colon,7
2018,Los Angeles,Breast,17
2018,Los Angeles,Brain,3
2018,Los Angeles,Prostate,5
2018,Los Angeles,Brain,1
2018,Los Angeles,Rectum,11
2018,Los Angeles,Stomach,1
2018,Los Angeles,Prostate,1
2018,Los Angeles,Lung,1
2018,Los Angeles,Colon,9
2018,Los Angeles,Breast,4
2018,Los Angeles,Stomach,24
2018,Los Angeles,Rectum,50
2018,Los Angeles,Pancreas,26
2018,Los Angeles,Prostate,187
2018,Los Angeles,Lung,68
2018,Los Angeles,Liver,96
2018,Los Angeles,Esophagus,18
2018,Los Angeles,Bladder,43
2018,Los Angeles,Breast,549
2018,Los Angeles,Brain,106
2018,Los Angeles,Colon,78
2018,Los Angeles,Stomach,1
2018,Los Angeles,Rectum,3
2018,Los Angeles,Prostate,1
2018,Los Angeles,Breast,1
2018,Los Angeles,Colon,3
2018,Los Angeles,Rectum,4
2018,Los Angeles,Colon,4
2018,Los Angeles,Prostate,4
2018,Los Angeles,Lung,1
2018,Los Angeles,Liver,1
2018,Los Angeles,Breast,1
2018,Los Angeles,Liver,2
2018,Los Angeles,Breast,40
2018,Los Angeles,Colon,20
2018,Los Angeles,Lung,4
2018,Los Angeles,Rectum,5
2018,Los Angeles,Prostate,1
2018,Los Angeles,Stomach,7
2018,Los Angeles,Pancreas,1
2018,Los Angeles,Prostate,6
2018,Los Angeles,Esophagus,2
2018,Los Angeles,Stomach,7
2018,Los Angeles,Rectum,6
2018,Los Angeles,Pancreas,1
2018,Los Angeles,Lung,5
2018,Los Angeles,Liver,2
2018,Los Angeles,Colon,27
2018,Los Angeles,Breast,20
2018,Los Angeles,Brain,3
2018,Los Angeles,Lung,4
2018,Los Angeles,Brain,6
2018,Los Angeles,Stomach,2
2018,Los Angeles,Rectum,3
2018,Los Angeles,Prostate,1
2018,Los Angeles,Pancreas,1
2018,Los Angeles,Liver,1
2018,Los Angeles,Colon,14
2018,Los Angeles,Breast,41
2018,Los Angeles,Rectum,1
2018,Los Angeles,Breast,1
2018,Los Angeles,Colon,2
2018,Los Angeles,Rectum,13
2018,Los Angeles,Colon,25
2018,Los Angeles,Breast,13
2018,Los Angeles,Bladder,1
2018,Los Angeles,Brain,4
2018,Los Angeles,Pancreas,5
2018,Los Angeles,Prostate,37
2018,Los Angeles,Stomach,3
2018,Los Angeles,Liver,2
2018,Los Angeles,Rectum,16
2018,Los Angeles,Stomach,8
2018,Los Angeles,Prostate,40
2018,Los Angeles,Pancreas,3
2018,Los Angeles,Lung,18
2018,Los Angeles,Liver,3
2018,Los Angeles,Colon,40
2018,Los Angeles,Breast,146
2018,Los Angeles,Brain,13
2018,Los Angeles,Bladder,1
2018,Los Angeles,Colon,48
2018,Los Angeles,Pancreas,6
2018,Los Angeles,Rectum,21
2018,Los Angeles,Liver,1
2018,Los Angeles,Stomach,10
2018,Los Angeles,Prostate,25
2018,Los Angeles,Lung,12
2018,Los Angeles,Breast,120
2018,Los Angeles,Brain,17
2018,Los Angeles,Bladder,4
2018,Los Angeles,Colon,2
2018,Los Angeles,Breast,1
2018,Los Angeles,Stomach,1
2018,Los Angeles,Rectum,2
2018,Los Angeles,Prostate,1
2018,Los Angeles,Breast,2
2018,Los Angeles,Prostate,5
2018,Los Angeles,Colon,3
2018,Los Angeles,Breast,133
2018,Los Angeles,Prostate,4
2018,Los Angeles,Stomach,8
2018,Los Angeles,Rectum,12
2018,Los Angeles,Lung,6
2018,Los Angeles,Liver,4
2018,Los Angeles,Colon,41
2018,Los Angeles,Brain,5
2018,Los Angeles,Colon,37
2018,Los Angeles,Pancreas,7
2018,Los Angeles,Stomach,11
2018,Los Angeles,Rectum,24
2018,Los Angeles,Prostate,30
2018,Los Angeles,Lung,18
2018,Los Angeles,Liver,3
2018,Los Angeles,Esophagus,1
2018,Los Angeles,Breast,94
2018,Los Angeles,Brain,23
2018,Los Angeles,Stomach,5
2018,Los Angeles,Rectum,13
2018,Los Angeles,Prostate,2
2018,Los Angeles,Lung,11
2018,Los Angeles,Liver,9
2018,Los Angeles,Pancreas,5
2018,Los Angeles,Colon,21
2018,Los Angeles,Breast,29
2018,Los Angeles,Brain,6
2018,Los Angeles,Stomach,9
2018,Los Angeles,Prostate,163
2018,Los Angeles,Pancreas,11
2018,Los Angeles,Lung,23
2018,Los Angeles,Liver,27
2018,Los Angeles,Esophagus,4
2018,Los Angeles,Colon,67
2018,Los Angeles,Breast,83
2018,Los Angeles,Brain,22
2018,Los Angeles,Bladder,20
2018,Los Angeles,Rectum,36
2018,Los Angeles,Stomach,1
2018,Los Angeles,Rectum,3
2018,Los Angeles,Lung,2
2018,Los Angeles,Breast,25
2018,Los Angeles,Colon,13
2018,Los Angeles,Prostate,1
2018,Los Angeles,Rectum,29
2018,Los Angeles,Prostate,45
2018,Los Angeles,Pancreas,8
2018,Los Angeles,Liver,6
2018,Los Angeles,Esophagus,2
2018,Los Angeles,Colon,57
2018,Los Angeles,Breast,371
2018,Los Angeles,Brain,17
2018,Los Angeles,Bladder,2
2018,Los Angeles,Lung,46
2018,Los Angeles,Stomach,7
2018,Los Angeles,Bladder,23
2018,Los Angeles,Lung,49
2018,Los Angeles,Pancreas,20
2018,Los Angeles,Rectum,36
2018,Los Angeles,Stomach,16
2018,Los Angeles,Liver,81
2018,Los Angeles,Colon,62
2018,Los Angeles,Breast,265
2018,Los Angeles,Prostate,74
2018,Los Angeles,Brain,100
2018,Los Angeles,Esophagus,7
2018,Los Angeles,Prostate,1
2018,Los Angeles,Stomach,6
2018,Los Angeles,Rectum,11
2018,Los Angeles,Pancreas,13
2018,Los Angeles,Lung,2
2018,Los Angeles,Liver,2
2018,Los Angeles,Esophagus,4
2018,Los Angeles,Colon,49
2018,Los Angeles,Breast,276
2018,Los Angeles,Esophagus,2
2018,Los Angeles,Colon,56
2018,Los Angeles,Breast,229
2018,Los Angeles,Stomach,10
2018,Los Angeles,Prostate,94
2018,Los Angeles,Rectum,14
2018,Los Angeles,Pancreas,8
2018,Los Angeles,Lung,64
2018,Los Angeles,Liver,5
2018,Los Angeles,Liver,6
2018,Los Angeles,Colon,50
2018,Los Angeles,Bladder,7
2018,Los Angeles,Stomach,4
2018,Los Angeles,Rectum,25
2018,Los Angeles,Prostate,143
2018,Los Angeles,Pancreas,11
2018,Los Angeles,Lung,35
2018,Los Angeles,Breast,269
2018,Los Angeles,Rectum,19
2018,Los Angeles,Stomach,6
2018,Los Angeles,Colon,57
2018,Los Angeles,Lung,3
2018,Los Angeles,Prostate,35
2018,Los Angeles,Brain,22
2018,Los Angeles,Pancreas,2
2018,Los Angeles,Liver,6
2018,Los Angeles,Breast,213
2018,Los Angeles,Stomach,1
2018,Los Angeles,Rectum,8
2018,Los Angeles,Lung,1
2018,Los Angeles,Liver,1
2018,Los Angeles,Colon,8
2018,Los Angeles,Breast,13
2018,Los Angeles,Bladder,3
2018,Los Angeles,Breast,140
2018,Los Angeles,Colon,43
2018,Los Angeles,Rectum,26
2018,Los Angeles,Liver,4
2018,Los Angeles,Pancreas,2
2018,Los Angeles,Prostate,37
2018,Los Angeles,Lung,7
2018,Los Angeles,Brain,4
2018,Los Angeles,Rectum,1
2018,Los Angeles,Liver,1
2018,Los Angeles,Colon,7
2018,Los Angeles,Breast,8
2018,Los Angeles,Rectum,29
2018,Los Angeles,Prostate,1
2018,Los Angeles,Lung,12
2018,Los Angeles,Liver,1
2018,Los Angeles,Colon,32
2018,Los Angeles,Breast,24
2018,Los Angeles,Bladder,2
2018,Los Angeles,Rectum,2
2018,Los Angeles,Breast,4
2018,Los Angeles,Stomach,1
2018,Los Angeles,Prostate,2
2018,Los Angeles,Liver,1
2018,Los Angeles,Colon,5
2018,Los Angeles,Liver,13
2018,Los Angeles,Rectum,38
2018,Los Angeles,Stomach,9
2018,Los Angeles,Prostate,11
2018,Los Angeles,Pancreas,3
2018,Los Angeles,Lung,40
2018,Los Angeles,Esophagus,3
2018,Los Angeles,Colon,71
2018,Los Angeles,Breast,267
2018,Los Angeles,Brain,20
2018,Los Angeles,Stomach,5
2018,Los Angeles,Rectum,13
2018,Los Angeles,Prostate,1
2018,Los Angeles,Pancreas,2
2018,Los Angeles,Lung,4
2018,Los Angeles,Liver,3
2018,Los Angeles,Colon,40
2018,Los Angeles,Breast,102
2018,Los Angeles,Brain,9
2018,Los Angeles,Bladder,1
2018,Los Angeles,Prostate,4
2018,Los Angeles,Stomach,1
2018,Los Angeles,Rectum,3
2018,Los Angeles,Colon,2
2018,Los Angeles,Breast,22
2018,Los Angeles,Bladder,1
2018,Los Angeles,Rectum,3
2018,Los Angeles,Lung,3
2018,Los Angeles,Colon,8
2018,Los Angeles,Breast,20
2018,Los Angeles,Brain,3
2018,Los Angeles,Pancreas,47
2018,Los Angeles,Brain,158
2018,Los Angeles,Bladder,23
2018,Los Angeles,Esophagus,16
2018,Los Angeles,Liver,39
2018,Los Angeles,Stomach,25
2018,Los Angeles,Rectum,74
2018,Los Angeles,Prostate,86
2018,Los Angeles,Lung,103
2018,Los Angeles,Breast,652
2018,Los Angeles,Colon,145
2018,Los Angeles,Lung,14
2018,Los Angeles,Stomach,2
2018,Los Angeles,Rectum,3
2018,Los Angeles,Prostate,6
2018,Los Angeles,Pancreas,4
2018,Los Angeles,Liver,2
2018,Los Angeles,Esophagus,1
2018,Los Angeles,Colon,21
2018,Los Angeles,Breast,27
2018,Los Angeles,Brain,7
2018,Los Angeles,Rectum,1
2018,Los Angeles,Liver,2
2018,Los Angeles,Colon,4
2018,Los Angeles,Breast,1
2018,Los Angeles,Stomach,1
2018,Los Angeles,Rectum,1
2018,Los Angeles,Colon,1
2018,Los Angeles,Breast,4
2018,Los Angeles,Colon,1
2018,Los Angeles,Rectum,9
2018,Los Angeles,Stomach,4
2018,Los Angeles,Prostate,16
2018,Los Angeles,Lung,5
2018,Los Angeles,Esophagus,1
2018,Los Angeles,Colon,41
2018,Los Angeles,Breast,158
2018,Los Angeles,Brain,26
2018,Los Angeles,Stomach,6
2018,Los Angeles,Rectum,26
2018,Los Angeles,Prostate,15
2018,Los Angeles,Lung,27
2018,Los Angeles,Esophagus,2
2018,Los Angeles,Colon,39
2018,Los Angeles,Breast,161
2018,Los Angeles,Brain,14
2018,Los Angeles,Bladder,4
2018,Los Angeles,Colon,23
2018,Los Angeles,Bladder,4
2018,Los Angeles,Breast,30
2018,Los Angeles,Stomach,5
2018,Los Angeles,Rectum,4
2018,Los Angeles,Pancreas,1
2018,Los Angeles,Lung,4
2018,Los Angeles,Liver,2
2018,Los Angeles,Brain,6
2018,Los Angeles,Prostate,71
2018,Los Angeles,Breast,1
2018,Los Angeles,Breast,20
2018,Los Angeles,Rectum,2
2018,Los Angeles,Colon,11
2018,Los Angeles,Rectum,3
2018,Los Angeles,Lung,1
2018,Los Angeles,Colon,6
2018,Los Angeles,Breast,14
2018,Los Angeles,Stomach,5
2018,Los Angeles,Rectum,5
2018,Los Angeles,Lung,8
2018,Los Angeles,Colon,22
2018,Los Angeles,Breast,316
2018,Los Angeles,Brain,2
2018,Los Angeles,Bladder,17
2018,Los Angeles,Prostate,15
2018,Los Angeles,Colon,4
2018,Los Angeles,Breast,4
2018,Los Angeles,Stomach,2
2018,Los Angeles,Colon,3
2018,Los Angeles,Breast,3
2018,Los Angeles,Brain,4
2018,Los Angeles,Rectum,6
2018,Los Angeles,Prostate,8
2018,Los Angeles,Lung,4
2018,Los Angeles,Esophagus,1
2018,Los Angeles,Colon,16
2018,Los Angeles,Breast,44
2018,Los Angeles,Liver,1
2018,Los Angeles,Stomach,3
2018,Los Angeles,Prostate,98
2018,Los Angeles,Stomach,2
2018,Los Angeles,Rectum,18
2018,Los Angeles,Pancreas,6
2018,Los Angeles,Lung,112
2018,Los Angeles,Liver,19
2018,Los Angeles,Colon,52
2018,Los Angeles,Breast,196
2018,Los Angeles,Brain,75
2018,Los Angeles,Bladder,8
2018,Los Angeles,Pancreas,2
2018,Los Angeles,Stomach,1
2018,Los Angeles,Rectum,18
2018,Los Angeles,Prostate,38
2018,Los Angeles,Lung,15
2018,Los Angeles,Colon,42
2018,Los Angeles,Breast,184
2018,Los Angeles,Brain,9
2018,Los Angeles,Bladder,1
2018,Los Angeles,Pancreas,9
2018,Los Angeles,Stomach,15
2018,Los Angeles,Rectum,19
2018,Los Angeles,Prostate,10
2018,Los Angeles,Lung,19
2018,Los Angeles,Liver,9
2018,Los Angeles,Colon,30
2018,Los Angeles,Breast,74
2018,Los Angeles,Brain,7
2018,Los Angeles,Bladder,2
2018,Los Angeles,Rectum,2
2018,Los Angeles,Colon,3
2018,Los Angeles,Breast,3
2018,Los Angeles,Pancreas,58
2018,Los Angeles,Stomach,18
2018,Los Angeles,Rectum,54
2018,Los Angeles,Prostate,46
2018,Los Angeles,Lung,74
2018,Los Angeles,Liver,64
2018,Los Angeles,Esophagus,9
2018,Los Angeles,Colon,65
2018,Los Angeles,Breast,366
2018,Los Angeles,Brain,156
2018,Los Angeles,Bladder,28
2018,Los Angeles,Prostate,2
2018,Los Angeles,Stomach,8
2018,Los Angeles,Colon,28
2018,Los Angeles,Rectum,11
2018,Los Angeles,Pancreas,2
2018,Los Angeles,Lung,1
2018,Los Angeles,Liver,5
2018,Los Angeles,Breast,115
2018,Los Angeles,Brain,2
2018,Los Angeles,Stomach,3
2018,Los Angeles,Prostate,93
2018,Los Angeles,Pancreas,1
2018,Los Angeles,Lung,1
2018,Los Angeles,Colon,11
2018,Los Angeles,Breast,35
2018,Los Angeles,Brain,1
2018,Los Angeles,Bladder,5
2018,Los Angeles,Rectum,2
2018,Los Angeles,Rectum,3
2018,Los Angeles,Pancreas,1
2018,Los Angeles,Lung,3
2018,Los Angeles,Colon,18
2018,Los Angeles,Breast,53
2018,Los Angeles,Brain,10
2018,Los Angeles,Prostate,1
2018,Los Angeles,Stomach,5
2018,Los Angeles,Rectum,12
2018,Los Angeles,Prostate,7
2018,Los Angeles,Pancreas,1
2018,Los Angeles,Lung,2
2018,Los Angeles,Colon,37
2018,Los Angeles,Breast,103
2018,Los Angeles,Brain,18
2018,Los Angeles,Stomach,3
2018,Los Angeles,Rectum,5
2018,Los Angeles,Prostate,3
2018,Los Angeles,Lung,1
2018,Los Angeles,Liver,1
2018,Los Angeles,Esophagus,1
2018,Los Angeles,Colon,11
2018,Los Angeles,Breast,23
2018,Los Angeles,Rectum,5
2018,Los Angeles,Prostate,28
2018,Los Angeles,Lung,9
2018,Los Angeles,Colon,9
2018,Los Angeles,Breast,15
2018,Los Angeles,Brain,8
2018,Los Angeles,Bladder,2
2018,Los Angeles,Prostate,16
2018,Los Angeles,Pancreas,1
2018,Los Angeles,Colon,25
2018,Los Angeles,Esophagus,2
2018,Los Angeles,Breast,104
2018,Los Angeles,Brain,15
2018,Los Angeles,Bladder,1
2018,Los Angeles,Liver,5
2018,Los Angeles,Lung,7
2018,Los Angeles,Stomach,9
2018,Los Angeles,Rectum,15
2018,Los Angeles,Stomach,5
2018,Los Angeles,Rectum,30
2018,Los Angeles,Prostate,19
2018,Los Angeles,Pancreas,9
2018,Los Angeles,Lung,14
2018,Los Angeles,Liver,15
2018,Los Angeles,Esophagus,4
2018,Los Angeles,Brain,36
2018,Los Angeles,Breast,106
2018,Los Angeles,Bladder,7
2018,Los Angeles,Colon,49
2018,Los Angeles,Breast,79
2018,Los Angeles,Rectum,22
2018,Los Angeles,Pancreas,1
2018,Los Angeles,Lung,6
2018,Los Angeles,Stomach,6
2018,Los Angeles,Liver,2
2018,Los Angeles,Esophagus,1
2018,Los Angeles,Colon,20
2018,Los Angeles,Prostate,4
2018,Los Angeles,Rectum,23
2018,Los Angeles,Prostate,6
2018,Los Angeles,Stomach,9
2018,Los Angeles,Pancreas,1
2018,Los Angeles,Colon,45
2018,Los Angeles,Liver,4
2018,Los Angeles,Breast,324
2018,Los Angeles,Bladder,7
2018,Los Angeles,Stomach,15
2018,Los Angeles,Rectum,86
2018,Los Angeles,Prostate,182
2018,Los Angeles,Pancreas,39
2018,Los Angeles,Lung,44
2018,Los Angeles,Liver,79
2018,Los Angeles,Esophagus,23
2018,Los Angeles,Colon,61
2018,Los Angeles,Bladder,137
2018,Los Angeles,Breast,97
2018,Los Angeles,Brain,60
2018,Los Angeles,Stomach,9
2018,Los Angeles,Rectum,16
2018,Los Angeles,Prostate,2
2018,Los Angeles,Liver,1
2018,Los Angeles,Colon,68
2018,Los Angeles,Breast,343
2018,Los Angeles,Bladder,4
2018,Los Angeles,Stomach,8
2018,Los Angeles,Rectum,7
2018,Los Angeles,Lung,25
2018,Los Angeles,Bladder,10
2018,Los Angeles,Breast,368
2018,Los Angeles,Colon,57
2018,Los Angeles,Esophagus,3
2018,Los Angeles,Pancreas,13
2018,Los Angeles,Prostate,31
2018,Los Angeles,Rectum,13
2018,Los Angeles,Prostate,18
2018,Los Angeles,Pancreas,2
2018,Los Angeles,Lung,1
2018,Los Angeles,Colon,28
2018,Los Angeles,Breast,2
2018,Los Angeles,Brain,3
2018,Madera,Rectum,4
2018,Madera,Colon,15
2018,Madera,Breast,32
2018,Marin,Stomach,1
2018,Marin,Rectum,5
2018,Marin,Prostate,1
2018,Marin,Colon,35
2018,Marin,Breast,164
2018,Marin,Bladder,4
2018,Marin,Rectum,6
2018,Marin,Prostate,20
2018,Marin,Lung,6
2018,Marin,Liver,1
2018,Marin,Esophagus,1
2018,Marin,Colon,8
2018,Marin,Breast,162
2018,Marin,Brain,11
2018,Marin,Bladder,9
2018,Marin,Colon,1
2018,Marin,Breast,14
2018,Mendocino,Rectum,3
2018,Mendocino,Colon,4
2018,Mendocino,Breast,4
2018,Mendocino,Stomach,3
2018,Mendocino,Rectum,4
2018,Mendocino,Lung,3
2018,Mendocino,Colon,12
2018,Mendocino,Breast,101
2018,Mendocino,Colon,2
2018,Merced,Colon,2
2018,Merced,Rectum,4
2018,Merced,Colon,13
2018,Merced,Breast,26
2018,Monterey,Stomach,3
2018,Monterey,Rectum,11
2018,Monterey,Prostate,6
2018,Monterey,Pancreas,5
2018,Monterey,Lung,11
2018,Monterey,Liver,3
2018,Monterey,Esophagus,5
2018,Monterey,Colon,35
2018,Monterey,Breast,55
2018,Monterey,Brain,14
2018,Monterey,Rectum,1
2018,Monterey,Prostate,1
2018,Monterey,Pancreas,2
2018,Monterey,Stomach,5
2018,Monterey,Lung,8
2018,Monterey,Colon,26
2018,Monterey,Breast,64
2018,Monterey,Brain,10
2018,Monterey,Rectum,2
2018,Monterey,Colon,7
2018,Monterey,Breast,7
2018,Monterey,Brain,1
2018,Napa,Prostate,11
2018,Napa,Lung,5
2018,Napa,Liver,2
2018,Napa,Colon,9
2018,Napa,Breast,65
2018,Napa,Brain,2
2018,Napa,Bladder,1
2018,Napa,Rectum,6
2018,Napa,Prostate,1
2018,Napa,Lung,21
2018,Napa,Colon,12
2018,Napa,Breast,26
2018,Nevada,Rectum,6
2018,Nevada,Colon,13
2018,Nevada,Breast,93
2018,Nevada,Rectum,1
2018,Nevada,Colon,2
2018,Nevada,Breast,1
2018,Orange,Stomach,9
2018,Orange,Rectum,30
2018,Orange,Prostate,16
2018,Orange,Pancreas,15
2018,Orange,Lung,11
2018,Orange,Liver,37
2018,Orange,Breast,152
2018,Orange,Brain,10
2018,Orange,Bladder,2
2018,Orange,Colon,49
2018,Orange,Stomach,6
2018,Orange,Rectum,5
2018,Orange,Prostate,6
2018,Orange,Pancreas,2
2018,Orange,Lung,19
2018,Orange,Esophagus,3
2018,Orange,Colon,27
2018,Orange,Breast,89
2018,Orange,Brain,2
2018,Orange,Bladder,2
2018,Orange,Colon,3
2018,Orange,Stomach,9
2018,Orange,Rectum,28
2018,Orange,Prostate,7
2018,Orange,Pancreas,7
2018,Orange,Lung,26
2018,Orange,Liver,22
2018,Orange,Esophagus,1
2018,Orange,Colon,50
2018,Orange,Breast,93
2018,Orange,Brain,12
2018,Orange,Bladder,1
2018,Orange,Lung,5
2018,Orange,Esophagus,1
2018,Orange,Breast,1
2018,Orange,Stomach,12
2018,Orange,Rectum,32
2018,Orange,Prostate,123
2018,Orange,Pancreas,30
2018,Orange,Lung,101
2018,Orange,Liver,22
2018,Orange,Esophagus,10
2018,Orange,Colon,120
2018,Orange,Breast,659
2018,Orange,Brain,81
2018,Orange,Bladder,14
2018,Orange,Stomach,1
2018,Orange,Colon,2
2018,Orange,Colon,5
2018,Orange,Rectum,3
2018,Orange,Prostate,46
2018,Orange,Pancreas,3
2018,Orange,Lung,5
2018,Orange,Colon,28
2018,Orange,Breast,131
2018,Orange,Brain,11
2018,Orange,Bladder,1
2018,Orange,Stomach,2
2018,Orange,Stomach,1
2018,Orange,Rectum,2
2018,Orange,Colon,3
2018,Orange,Breast,9
2018,Orange,Pancreas,1
2018,Orange,Rectum,11
2018,Orange,Liver,2
2018,Orange,Stomach,4
2018,Orange,Prostate,29
2018,Orange,Pancreas,3
2018,Orange,Lung,37
2018,Orange,Esophagus,3
2018,Orange,Colon,34
2018,Orange,Breast,62
2018,Orange,Brain,31
2018,Orange,Bladder,1
2018,Orange,Rectum,53
2018,Orange,Stomach,28
2018,Orange,Prostate,25
2018,Orange,Pancreas,38
2018,Orange,Lung,19
2018,Orange,Esophagus,12
2018,Orange,Colon,69
2018,Orange,Breast,98
2018,Orange,Brain,93
2018,Orange,Bladder,14
2018,Orange,Liver,32
2018,Orange,Stomach,1
2018,Orange,Colon,5
2018,Orange,Breast,5
2018,Orange,Stomach,1
2018,Orange,Rectum,4
2018,Orange,Prostate,3
2018,Orange,Liver,1
2018,Orange,Colon,9
2018,Orange,Breast,37
2018,Orange,Stomach,4
2018,Orange,Rectum,6
2018,Orange,Prostate,45
2018,Orange,Lung,24
2018,Orange,Liver,1
2018,Orange,Colon,35
2018,Orange,Breast,177
2018,Orange,Brain,16
2018,Orange,Bladder,3
2018,Orange,Breast,26
2018,Orange,Rectum,4
2018,Orange,Colon,5
2018,Orange,Stomach,7
2018,Orange,Rectum,14
2018,Orange,Prostate,64
2018,Orange,Pancreas,8
2018,Orange,Lung,41
2018,Orange,Liver,11
2018,Orange,Esophagus,3
2018,Orange,Colon,57
2018,Orange,Breast,320
2018,Orange,Brain,32
2018,Orange,Stomach,4
2018,Orange,Rectum,18
2018,Orange,Prostate,30
2018,Orange,Pancreas,11
2018,Orange,Lung,21
2018,Orange,Liver,12
2018,Orange,Esophagus,3
2018,Orange,Colon,62
2018,Orange,Breast,217
2018,Orange,Brain,36
2018,Orange,Rectum,1
2018,Orange,Prostate,1
2018,Orange,Lung,3
2018,Orange,Colon,2
2018,Orange,Stomach,1
2018,Orange,Rectum,1
2018,Orange,Lung,1
2018,Orange,Colon,5
2018,Orange,Breast,2
2018,Orange,Stomach,2
2018,Orange,Lung,2
2018,Orange,Liver,1
2018,Orange,Colon,5
2018,Orange,Breast,27
2018,Orange,Brain,4
2018,Orange,Stomach,10
2018,Orange,Rectum,37
2018,Orange,Prostate,1
2018,Orange,Pancreas,10
2018,Orange,Lung,44
2018,Orange,Liver,17
2018,Orange,Esophagus,6
2018,Orange,Colon,95
2018,Orange,Breast,583
2018,Orange,Brain,31
2018,Orange,Bladder,7
2018,Placer,Rectum,3
2018,Placer,Lung,2
2018,Placer,Liver,1
2018,Placer,Colon,16
2018,Placer,Breast,63
2018,Placer,Prostate,59
2018,Placer,Pancreas,3
2018,Placer,Lung,34
2018,Placer,Liver,3
2018,Placer,Esophagus,1
2018,Placer,Colon,42
2018,Placer,Breast,99
2018,Placer,Rectum,14
2018,Placer,Brain,21
2018,Placer,Bladder,2
2018,Placer,Rectum,34
2018,Placer,Prostate,3
2018,Placer,Pancreas,1
2018,Placer,Lung,1
2018,Placer,Colon,90
2018,Placer,Breast,417
2018,Placer,Bladder,12
2018,Plumas,Rectum,1
2018,Plumas,Liver,1
2018,Plumas,Colon,5
2018,Plumas,Breast,2
2018,Riverside,Stomach,2
2018,Riverside,Rectum,10
2018,Riverside,Lung,2
2018,Riverside,Liver,1
2018,Riverside,Colon,14
2018,Riverside,Breast,63
2018,Riverside,Rectum,17
2018,Riverside,Prostate,16
2018,Riverside,Lung,15
2018,Riverside,Colon,32
2018,Riverside,Breast,153
2018,Riverside,Brain,28
2018,Riverside,Stomach,3
2018,Riverside,Rectum,29
2018,Riverside,Prostate,63
2018,Riverside,Lung,52
2018,Riverside,Liver,6
2018,Riverside,Colon,73
2018,Riverside,Breast,179
2018,Riverside,Brain,16
2018,Riverside,Bladder,7
2018,Riverside,Rectum,5
2018,Riverside,Prostate,19
2018,Riverside,Liver,1
2018,Riverside,Colon,21
2018,Riverside,Breast,26
2018,Riverside,Bladder,2
2018,Riverside,Rectum,1
2018,Riverside,Prostate,2
2018,Riverside,Liver,1
2018,Riverside,Colon,6
2018,Riverside,Breast,10
2018,Riverside,Colon,1
2018,Riverside,Prostate,2
2018,Riverside,Colon,8
2018,Riverside,Breast,41
2018,Riverside,Bladder,1
2018,Riverside,Liver,1
2018,Riverside,Rectum,3
2018,Riverside,Rectum,24
2018,Riverside,Stomach,10
2018,Riverside,Prostate,19
2018,Riverside,Pancreas,9
2018,Riverside,Lung,18
2018,Riverside,Liver,13
2018,Riverside,Esophagus,3
